TABLE NO.     5: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       THETA6       THETA7       THETA8       THETA9       THETA10      THETA11      SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
          781  3.31799E+00  3.24412E+00 -6.19914E-01 -2.08285E-01  6.75486E-01  1.15334E+00  3.50871E-01  1.81793E-01  6.82300E-01  2.28725E+00  1.00697E-01  1.00000E+00  1.09081E-02  2.08123E-03  1.01368E-02  7.08770E-04 -2.53425E-04  5.31429E-03 -2.70395E-04  2.29450E-03 -1.08480E-03  8.38741E-03   -19330.002762235177
          782  3.27500E+00  3.27391E+00 -6.09335E-01 -2.17901E-01  6.72828E-01  1.10229E+00  3.51518E-01  1.93347E-01  6.73121E-01  2.29417E+00  1.01124E-01  1.00000E+00  9.96070E-03  1.39230E-03  1.05923E-02 -1.33111E-04 -3.93675E-04  5.76985E-03 -7.33601E-05  2.36778E-03 -5.27076E-04  8.94725E-03   -19192.409740135012
          783  3.29843E+00  3.22122E+00 -6.14253E-01 -1.99258E-01  7.11576E-01  1.10273E+00  3.39555E-01  1.98431E-01  6.71792E-01  2.28809E+00  1.00770E-01  1.00000E+00  1.04865E-02  1.25348E-03  9.55482E-03  7.32243E-05 -1.97202E-04  6.65135E-03 -7.23376E-04  1.62431E-03 -3.24746E-04  8.06885E-03   -19288.080798434472
          784  3.26665E+00  3.22447E+00 -6.06716E-01 -2.03683E-01  7.06702E-01  1.07548E+00  3.39686E-01  2.05946E-01  6.71574E-01  2.28846E+00  1.02965E-01  1.00000E+00  9.07300E-03  9.13679E-04  8.64000E-03  1.02112E-03 -5.37964E-04  6.73336E-03 -9.87469E-04  2.11108E-03 -5.06559E-04  7.99235E-03   -19213.374739973919
          785  3.27752E+00  3.27366E+00 -6.09657E-01 -2.14249E-01  6.80838E-01  1.14220E+00  3.46856E-01  1.92152E-01  6.69057E-01  2.29086E+00  1.04700E-01  1.00000E+00  9.30142E-03  2.66137E-04  7.83104E-03  1.23169E-03 -1.63505E-04  7.09678E-03 -1.33623E-03  2.00979E-03 -4.19665E-04  8.41787E-03   -19241.220857451030
          786  3.28436E+00  3.25702E+00 -6.07877E-01 -2.09235E-01  6.90488E-01  1.09526E+00  3.45768E-01  2.01272E-01  6.80739E-01  2.27748E+00  1.02763E-01  1.00000E+00  9.06915E-03 -8.61000E-04  8.03555E-03  4.55432E-04 -1.66746E-04  6.73602E-03 -1.37489E-03  1.82093E-03 -3.74316E-04  8.28006E-03   -19387.267185453933
          787  3.32527E+00  3.21321E+00 -6.20670E-01 -2.01441E-01  7.21497E-01  1.12902E+00  3.35647E-01  1.93370E-01  6.74341E-01  2.28635E+00  9.83759E-02  1.00000E+00  8.97908E-03 -1.21125E-03  7.74329E-03 -4.39564E-04  1.19392E-04  6.34343E-03 -8.97443E-04  1.57210E-03 -5.30171E-04  8.83834E-03   -19345.771217675217
          788  3.31670E+00  3.23164E+00 -6.17450E-01 -2.06839E-01  6.93534E-01  1.09574E+00  3.39641E-01  1.99786E-01  6.72171E-01  2.28142E+00  9.88513E-02  1.00000E+00  9.01004E-03 -1.15888E-03  8.12278E-03 -9.80047E-05 -3.90013E-04  6.50855E-03 -9.40601E-04  1.29529E-03 -7.54803E-04  9.27671E-03   -19314.782133407498
          789  3.33806E+00  3.26221E+00 -6.24351E-01 -2.15396E-01  7.05284E-01  1.12399E+00  3.34816E-01  1.95179E-01  6.69454E-01  2.27709E+00  9.97677E-02  1.00000E+00  1.03988E-02  1.34871E-04  8.15610E-03  4.05193E-04 -6.30249E-04  6.71302E-03 -8.26947E-04  1.24165E-03 -8.82735E-04  8.62632E-03   -19370.658313303560
          790  3.30315E+00  3.27078E+00 -6.14352E-01 -2.17110E-01  7.34892E-01  1.14098E+00  3.34510E-01  1.90332E-01  6.82662E-01  2.28500E+00  1.04412E-01  1.00000E+00  1.07829E-02  3.87428E-05  8.44994E-03  1.24496E-03  2.28264E-04  7.75447E-03 -1.56264E-03  1.35291E-03 -1.68339E-03  7.75657E-03   -19258.243523355166
          791  3.30519E+00  3.27464E+00 -6.11992E-01 -2.11232E-01  6.80667E-01  1.11474E+00  3.48985E-01  1.95655E-01  6.78254E-01  2.28901E+00  1.03972E-01  1.00000E+00  1.04544E-02  5.22593E-04  6.60331E-03  4.15181E-05  6.98820E-04  7.70054E-03 -1.03627E-03  5.87428E-04 -1.73845E-03  6.71269E-03   -19283.307582895442
          792  3.33231E+00  3.21210E+00 -6.22770E-01 -1.96168E-01  7.03713E-01  1.10402E+00  3.44830E-01  1.99144E-01  6.68761E-01  2.30086E+00  1.06302E-01  1.00000E+00  1.01680E-02  4.96075E-04  5.62261E-03  9.39131E-04  3.19701E-04  8.52183E-03 -1.03736E-03  4.75759E-04 -1.15639E-03  6.43023E-03   -19300.493597334076
          793  3.26637E+00  3.24946E+00 -6.04160E-01 -2.08577E-01  7.01656E-01  1.07121E+00  3.45741E-01  2.07714E-01  6.86373E-01  2.28833E+00  1.06640E-01  1.00000E+00  1.05706E-02  1.28838E-04  6.58691E-03  4.16803E-04  7.63998E-04  7.60498E-03 -1.58488E-03  4.08675E-04 -1.07957E-03  7.19079E-03   -19227.655349781249
          794  3.26457E+00  3.25987E+00 -6.02158E-01 -2.11080E-01  7.25204E-01  1.07664E+00  3.37442E-01  2.10260E-01  6.80201E-01  2.29297E+00  1.03106E-01  1.00000E+00  9.58099E-03  7.62828E-05  6.96476E-03  9.44844E-04  2.98633E-04  8.70264E-03 -1.51854E-03 -9.70952E-05 -6.22674E-04  6.62682E-03   -19280.701273768555
          795  3.29937E+00  3.27151E+00 -6.12870E-01 -2.19398E-01  7.01134E-01  1.09296E+00  3.43922E-01  2.05698E-01  6.75545E-01  2.29121E+00  1.01673E-01  1.00000E+00  9.33463E-03 -2.02871E-04  6.77042E-03  2.97024E-04  6.97570E-04  7.91555E-03 -9.49337E-04 -7.32714E-04  2.57762E-04  7.15094E-03   -19251.598424994143
          796  3.32138E+00  3.26351E+00 -6.14481E-01 -2.10504E-01  6.74808E-01  1.13266E+00  3.54454E-01  1.90936E-01  6.80522E-01  2.28766E+00  1.02018E-01  1.00000E+00  1.01118E-02 -2.77325E-04  6.67849E-03  4.10011E-04 -8.37506E-05  8.63442E-03 -2.44124E-03 -1.50909E-04  2.69110E-04  7.33097E-03   -19263.083357947995
          797  3.27900E+00  3.29085E+00 -6.02397E-01 -2.20215E-01  7.02708E-01  1.10226E+00  3.47268E-01  2.00747E-01  6.76547E-01  2.28432E+00  1.01728E-01  1.00000E+00  9.24700E-03  3.31472E-04  6.36476E-03  7.41977E-05 -6.23502E-04  9.78145E-03 -2.14436E-03 -2.02826E-04 -4.54358E-05  6.55341E-03   -19268.062394146888
          798  3.27856E+00  3.23036E+00 -6.02259E-01 -1.99241E-01  7.17881E-01  1.18007E+00  3.46453E-01  1.77256E-01  6.75302E-01  2.28009E+00  1.01042E-01  1.00000E+00  9.83426E-03  8.85929E-04  6.63029E-03 -1.30290E-03  1.97547E-04  9.08114E-03 -1.76604E-03  1.09964E-04  1.47152E-04  7.06444E-03   -19284.101785861581
          799  3.27250E+00  3.22895E+00 -6.05900E-01 -2.00991E-01  7.15765E-01  1.18167E+00  3.46292E-01  1.77127E-01  6.77432E-01  2.29569E+00  9.95268E-02  1.00000E+00  9.52985E-03 -5.39657E-04  6.71275E-03 -8.75046E-04  9.10490E-06  1.01356E-02 -1.40990E-03  5.80925E-04  7.08938E-04  8.06656E-03   -19291.703178806230
          800  3.30443E+00  3.28714E+00 -6.11615E-01 -2.15656E-01  6.93124E-01  1.19895E+00  3.47679E-01  1.71808E-01  6.82250E-01  2.28661E+00  1.00581E-01  1.00000E+00  1.01238E-02 -5.47375E-04  6.15855E-03  5.83642E-04 -9.36509E-04  1.05223E-02 -1.63366E-03  3.46632E-04 -6.15612E-04  8.70155E-03   -19225.526309552210
          801  3.28848E+00  3.24190E+00 -6.14136E-01 -2.02264E-01  7.31966E-01  1.15195E+00  3.42119E-01  1.84472E-01  6.83483E-01  2.28735E+00  1.00561E-01  1.00000E+00  9.38408E-03 -1.82828E-04  6.56437E-03  1.66531E-03 -1.32424E-04  1.00782E-02 -1.09646E-03  1.21963E-04 -4.35251E-04  9.02419E-03   -19279.387252771630
          802  3.30297E+00  3.22371E+00 -6.12116E-01 -2.01664E-01  7.39232E-01  1.18767E+00  3.35944E-01  1.76669E-01  6.87267E-01  2.28830E+00  9.82708E-02  1.00000E+00  9.01208E-03 -7.27529E-04  6.80855E-03  4.42533E-04 -7.29299E-04  8.48062E-03 -8.47800E-04  1.51409E-04 -1.93598E-05  8.04785E-03   -19408.488001264468
          803  3.33337E+00  3.28450E+00 -6.23941E-01 -2.16246E-01  7.97027E-01  1.16250E+00  3.19748E-01  1.84034E-01  6.90636E-01  2.29182E+00  9.77819E-02  1.00000E+00  8.73326E-03 -7.08345E-04  7.18732E-03  1.03303E-03 -1.91606E-04  8.53548E-03 -2.01718E-03  3.48054E-05 -5.46627E-04  8.70285E-03   -19355.524361659653
          804  3.32879E+00  3.27250E+00 -6.24885E-01 -2.10238E-01  7.73916E-01  1.18138E+00  3.25604E-01  1.77837E-01  6.85046E-01  2.29684E+00  1.01838E-01  1.00000E+00  1.00581E-02 -1.46275E-03  8.37390E-03  1.17785E-03 -6.87132E-04  8.17595E-03 -1.87441E-03  8.24018E-04 -7.53605E-04  7.99951E-03   -19240.886500276552
          805  3.29214E+00  3.26688E+00 -6.10606E-01 -2.12834E-01  7.78738E-01  1.18697E+00  3.23524E-01  1.76748E-01  6.81978E-01  2.30092E+00  1.01936E-01  1.00000E+00  1.01040E-02 -1.48813E-03  9.46985E-03  5.92316E-04 -8.44966E-04  8.61481E-03 -1.40471E-03  9.07054E-04 -2.08020E-04  8.22997E-03   -19139.936359425163
          806  3.30093E+00  3.24759E+00 -6.13244E-01 -2.04478E-01  7.38864E-01  1.19261E+00  3.36435E-01  1.71916E-01  6.77075E-01  2.28854E+00  1.01182E-01  1.00000E+00  1.03049E-02 -1.03816E-03  9.49911E-03  1.04593E-03 -1.23300E-03  9.38593E-03 -6.57684E-04  1.14885E-03 -3.16629E-04  7.50713E-03   -19164.432562623446
          807  3.33969E+00  3.28863E+00 -6.18666E-01 -2.17457E-01  7.78522E-01  1.17272E+00  3.20867E-01  1.81752E-01  6.86947E-01  2.28955E+00  1.03617E-01  1.00000E+00  1.00297E-02 -1.19924E-03  8.58320E-03  8.72765E-04 -6.99322E-04  8.63485E-03 -1.21583E-03  3.92975E-04  1.34232E-04  7.54063E-03   -19215.606584889119
          808  3.30846E+00  3.28292E+00 -6.09404E-01 -2.17358E-01  7.10315E-01  1.13829E+00  3.36740E-01  1.89883E-01  6.85425E-01  2.29038E+00  1.04366E-01  1.00000E+00  1.11943E-02 -2.42960E-04  7.72326E-03  5.51535E-04 -8.02464E-04  7.35284E-03 -2.88020E-03 -1.12170E-04  1.29930E-04  7.96539E-03   -19257.860967641092
          809  3.28566E+00  3.23759E+00 -6.07619E-01 -2.05446E-01  7.37856E-01  1.09486E+00  3.36129E-01  2.06476E-01  6.72941E-01  2.29109E+00  1.03376E-01  1.00000E+00  9.10606E-03 -3.46366E-04  7.24808E-03  7.38441E-05 -2.91163E-04  6.70221E-03 -1.28264E-03  6.99705E-04  6.41157E-04  7.88060E-03   -19182.277069228541
          810  3.32765E+00  3.21430E+00 -6.17406E-01 -1.96409E-01  6.82242E-01  1.09670E+00  3.50860E-01  2.02302E-01  6.80579E-01  2.28656E+00  1.06030E-01  1.00000E+00  9.57046E-03  1.14450E-04  8.17041E-03 -4.81936E-06 -1.15357E-03  7.41354E-03 -1.82429E-03  5.41083E-04  6.34287E-04  8.18581E-03   -19260.024655076304
          811  3.22672E+00  3.19231E+00 -5.89846E-01 -1.90589E-01  7.26633E-01  1.09225E+00  3.41800E-01  2.02874E-01  6.81037E-01  2.28571E+00  9.90681E-02  1.00000E+00  1.01709E-02 -5.60673E-04  7.79700E-03  7.21799E-04 -1.20944E-03  7.83053E-03 -1.46872E-03 -6.49585E-05 -5.55634E-04  8.57026E-03   -19360.411834339291
          812  3.32667E+00  3.23151E+00 -6.20038E-01 -2.02576E-01  6.61165E-01  1.13330E+00  3.58813E-01  1.92900E-01  6.78552E-01  2.28520E+00  9.83932E-02  1.00000E+00  1.06824E-02 -2.15764E-04  7.19401E-03  1.08327E-03 -1.01485E-03  7.46419E-03 -8.82520E-04  5.36635E-05 -2.85954E-04  7.42522E-03   -19383.837600965981
          813  3.25904E+00  3.23467E+00 -6.00398E-01 -2.03529E-01  6.77243E-01  1.13485E+00  3.53452E-01  1.90431E-01  6.79546E-01  2.28302E+00  9.85057E-02  1.00000E+00  1.00795E-02 -7.00579E-04  7.86083E-03  1.25053E-03 -1.37760E-03  7.57124E-03 -7.47506E-04 -4.47794E-04  1.97513E-05  7.40406E-03   -19351.524401292081
          814  3.24126E+00  3.24818E+00 -5.95666E-01 -2.10765E-01  6.71236E-01  1.17085E+00  3.52268E-01  1.80013E-01  6.81709E-01  2.28149E+00  9.93043E-02  1.00000E+00  9.66537E-03 -7.51125E-04  8.54422E-03  1.28888E-03 -1.49664E-03  7.38628E-03  4.78398E-04 -5.12406E-04 -5.62022E-04  7.49703E-03   -19302.375405937266
          815  3.28839E+00  3.24024E+00 -6.10334E-01 -2.05464E-01  6.77014E-01  1.16300E+00  3.51155E-01  1.80711E-01  6.84315E-01  2.29039E+00  9.93043E-02  1.00000E+00  9.99338E-03  1.89830E-04  8.56357E-03  1.68888E-03 -1.44623E-03  8.19145E-03 -8.74105E-04  1.19776E-04 -1.29034E-03  8.12670E-03   -19279.029426178084
          816  3.30341E+00  3.24269E+00 -6.13325E-01 -2.09875E-01  7.17859E-01  1.17165E+00  3.37412E-01  1.78515E-01  6.87622E-01  2.29170E+00  1.00785E-01  1.00000E+00  1.03645E-02 -1.79372E-04  9.12714E-03  6.76275E-04 -2.16918E-03  8.09576E-03 -1.00961E-03  1.36699E-04 -7.86797E-04  7.61364E-03   -19259.988006384334
          817  3.28267E+00  3.27543E+00 -6.10175E-01 -2.15158E-01  6.94214E-01  1.12174E+00  3.52295E-01  1.88730E-01  6.72875E-01  2.29242E+00  9.75817E-02  1.00000E+00  1.01383E-02 -2.41390E-04  9.25986E-03 -5.01751E-04 -1.91616E-03  7.14855E-03 -1.87668E-03  2.50118E-04  2.63481E-04  8.02576E-03   -19373.630127123335
          818  3.36124E+00  3.26380E+00 -6.31122E-01 -2.13342E-01  6.98934E-01  1.15544E+00  3.44356E-01  1.83431E-01  6.76304E-01  2.28766E+00  9.75817E-02  1.00000E+00  9.10839E-03  1.31377E-05  9.41204E-03 -9.46167E-04 -2.50613E-03  7.83441E-03 -1.75506E-03  5.97642E-04  3.32733E-04  9.43851E-03   -19342.767518471173
          819  3.32793E+00  3.24285E+00 -6.24472E-01 -2.09331E-01  7.65560E-01  1.13679E+00  3.25451E-01  1.88770E-01  6.76416E-01  2.29589E+00  9.77087E-02  1.00000E+00  9.94708E-03 -4.97640E-04  9.17109E-03  1.73428E-04 -2.25898E-03  7.84388E-03 -2.20180E-03  5.06545E-04  4.55841E-04  9.14173E-03   -19283.234617388338
          820  3.28149E+00  3.26576E+00 -6.07522E-01 -2.14373E-01  7.34624E-01  1.13180E+00  3.32946E-01  1.87936E-01  6.84239E-01  2.28747E+00  9.99860E-02  1.00000E+00  9.26172E-03  3.85366E-04  8.22746E-03 -5.36504E-04 -2.28785E-03  8.72429E-03 -2.03916E-03  4.07493E-04  1.35580E-04  1.00293E-02   -19306.195212151291
          821  3.29045E+00  3.23329E+00 -6.10110E-01 -2.07494E-01  7.81445E-01  1.12445E+00  3.24168E-01  1.91152E-01  6.77872E-01  2.28855E+00  9.77259E-02  1.00000E+00  9.25063E-03 -2.46826E-05  8.13031E-03 -3.17710E-04 -1.29813E-03  8.40057E-03 -1.42971E-03 -5.03287E-04  5.93392E-04  9.28927E-03   -19356.390022519296
          822  3.33132E+00  3.20326E+00 -6.19428E-01 -1.95014E-01  8.16249E-01  1.12379E+00  3.11419E-01  1.90647E-01  6.78679E-01  2.29089E+00  9.80923E-02  1.00000E+00  1.06732E-02 -4.59017E-04  8.58778E-03 -3.15666E-04 -1.58708E-03  6.84779E-03 -2.01065E-03 -1.40793E-03  1.08226E-03  9.89229E-03   -19375.018689967888
          823  3.35292E+00  3.23878E+00 -6.21803E-01 -2.02058E-01  7.78561E-01  1.16504E+00  3.22443E-01  1.81896E-01  6.83405E-01  2.28963E+00  9.87665E-02  1.00000E+00  1.07757E-02  3.44202E-04  8.21338E-03 -8.39512E-04 -1.78806E-03  6.24235E-03 -2.74249E-03 -1.82561E-03  4.31126E-04  9.67325E-03   -19459.789373402011
          824  3.29195E+00  3.25540E+00 -6.06533E-01 -2.10198E-01  7.64224E-01  1.12624E+00  3.24836E-01  1.95008E-01  6.79456E-01  2.28912E+00  9.85768E-02  1.00000E+00  1.11503E-02  8.47171E-04  8.31872E-03 -5.87622E-04 -1.64663E-03  5.83296E-03 -2.40270E-03 -1.61639E-03  6.82150E-04  9.34432E-03   -19424.452363215652
          825  3.32064E+00  3.24832E+00 -6.16651E-01 -2.05964E-01  7.81230E-01  1.16852E+00  3.23136E-01  1.83786E-01  6.86825E-01  2.28389E+00  9.79266E-02  1.00000E+00  1.12555E-02  2.32703E-04  8.69895E-03 -9.18460E-04 -1.66076E-03  6.13121E-03 -1.99876E-03 -1.20565E-03  6.78374E-04  9.81464E-03   -19280.455629939323
          826  3.36436E+00  3.25641E+00 -6.35551E-01 -2.11543E-01  7.62337E-01  1.14743E+00  3.25702E-01  1.88818E-01  6.89901E-01  2.29673E+00  1.02153E-01  1.00000E+00  1.24216E-02  9.25218E-04  8.66044E-03 -1.02323E-03 -2.43285E-03  7.72414E-03 -1.72822E-03 -9.92674E-04  3.03649E-04  9.08900E-03   -19266.640235728672
          827  3.31832E+00  3.30408E+00 -6.13930E-01 -2.23683E-01  7.40412E-01  1.12967E+00  3.28630E-01  1.89134E-01  6.83126E-01  2.29309E+00  1.02321E-01  1.00000E+00  9.81693E-03 -4.28925E-04  8.20802E-03  3.00985E-05 -2.22479E-03  6.14936E-03 -1.17946E-03 -8.35277E-05 -2.54356E-04  8.85539E-03   -19332.478225948322
          828  3.30984E+00  3.25663E+00 -6.18352E-01 -2.11625E-01  7.71621E-01  1.14146E+00  3.23263E-01  1.88087E-01  6.83565E-01  2.29611E+00  1.02589E-01  1.00000E+00  9.56398E-03 -6.48805E-04  8.10808E-03  1.23670E-04 -2.31538E-03  5.55051E-03 -8.63370E-04 -7.82925E-05  2.19892E-04  9.82644E-03   -19304.720009164408
          829  3.27610E+00  3.26037E+00 -6.06849E-01 -2.12795E-01  7.45061E-01  1.16889E+00  3.30866E-01  1.79059E-01  6.81475E-01  2.29502E+00  1.00448E-01  1.00000E+00  8.43253E-03 -4.12849E-04  7.52350E-03  2.71814E-04 -3.03551E-03  7.35246E-03 -1.69709E-03 -1.51890E-04 -2.78197E-04  9.48300E-03   -19470.395581921002
          830  3.31124E+00  3.26062E+00 -6.13008E-01 -2.07978E-01  7.44860E-01  1.15926E+00  3.31229E-01  1.78854E-01  6.81558E-01  2.29880E+00  1.00287E-01  1.00000E+00  9.76433E-03 -3.57507E-04  7.99654E-03 -2.39256E-04 -2.93838E-03  6.29536E-03 -8.63309E-04 -1.87567E-04 -3.57886E-06  7.87487E-03   -19441.776359272626
          831  3.29595E+00  3.23393E+00 -6.09741E-01 -2.04290E-01  7.03840E-01  1.14351E+00  3.45118E-01  1.85864E-01  6.79417E-01  2.28994E+00  1.02552E-01  1.00000E+00  1.06291E-02 -1.39546E-03  6.82078E-03  2.57753E-04 -2.39388E-03  5.56581E-03 -1.17926E-03 -5.60504E-04 -1.91757E-04  8.86124E-03   -19495.527088687282
          832  3.32099E+00  3.23227E+00 -6.18664E-01 -2.06709E-01  7.07900E-01  1.09932E+00  3.44387E-01  2.02084E-01  6.78282E-01  2.28785E+00  1.02552E-01  1.00000E+00  1.00010E-02 -1.37117E-03  7.06124E-03  7.57750E-04 -2.48492E-03  6.87852E-03 -1.43043E-03 -2.18240E-04 -1.54761E-03  8.79983E-03   -19381.332975317782
          833  3.34900E+00  3.23951E+00 -6.26942E-01 -2.04117E-01  7.15018E-01  1.08424E+00  3.41551E-01  2.03119E-01  6.84697E-01  2.29257E+00  1.03609E-01  1.00000E+00  1.06456E-02 -9.43508E-04  6.60116E-03  1.22458E-03 -2.55468E-03  7.50887E-03 -1.73586E-03 -3.58129E-05 -1.01224E-03  1.00754E-02   -19410.320104176335
          834  3.29754E+00  3.23215E+00 -6.09751E-01 -2.04919E-01  7.58811E-01  1.09488E+00  3.24350E-01  1.98198E-01  6.91044E-01  2.29411E+00  1.03609E-01  1.00000E+00  1.00291E-02 -5.34326E-04  5.75937E-03 -6.07770E-04 -2.35067E-03  7.57605E-03 -1.54631E-03 -1.16579E-04 -4.56797E-04  7.78794E-03   -19423.439412848962
          835  3.25768E+00  3.23974E+00 -5.98045E-01 -2.07499E-01  7.18537E-01  1.14520E+00  3.42444E-01  1.87593E-01  6.82639E-01  2.29554E+00  1.01467E-01  1.00000E+00  9.03394E-03 -1.02316E-03  5.22841E-03  3.40930E-04 -2.14456E-03  5.96824E-03 -1.43213E-03  2.40603E-04  3.90151E-04  9.00516E-03   -19420.238490619075
          836  3.34837E+00  3.23939E+00 -6.26331E-01 -2.09473E-01  7.73508E-01  1.13632E+00  3.26901E-01  1.88779E-01  6.88794E-01  2.28614E+00  1.03745E-01  1.00000E+00  1.13990E-02 -4.63582E-04  5.89279E-03  1.92665E-04 -1.69928E-03  6.15980E-03 -2.07162E-03 -7.42450E-05  4.09855E-04  8.96971E-03   -19338.241256669877
          837  3.34657E+00  3.25391E+00 -6.20544E-01 -2.12607E-01  7.30045E-01  1.13105E+00  3.39985E-01  1.89587E-01  6.81494E-01  2.29263E+00  1.01477E-01  1.00000E+00  1.00988E-02 -2.53312E-04  5.12720E-03 -3.82934E-04 -1.59923E-03  5.45405E-03 -1.16009E-03  3.90494E-04  3.12710E-06  9.49640E-03   -19447.324879176078
          838  3.30302E+00  3.28686E+00 -6.12753E-01 -2.21042E-01  7.71154E-01  1.13731E+00  3.23484E-01  1.92215E-01  6.81921E-01  2.29993E+00  1.03292E-01  1.00000E+00  9.93238E-03 -4.87673E-04  5.08246E-03 -1.26167E-03 -1.27033E-03  5.75013E-03 -1.75778E-03 -5.09461E-04  4.68215E-04  7.91245E-03   -19424.217923833781
          839  3.27746E+00  3.28593E+00 -6.08366E-01 -2.21757E-01  7.68891E-01  1.10103E+00  3.23672E-01  2.01265E-01  6.89339E-01  2.29007E+00  1.03099E-01  1.00000E+00  1.00785E-02 -3.39322E-04  6.56421E-03 -1.03610E-03 -1.37240E-03  5.07575E-03 -2.04158E-03 -1.08024E-03 -4.84926E-05  8.36411E-03   -19399.719822777919
          840  3.27722E+00  3.25132E+00 -6.06679E-01 -2.10504E-01  8.19621E-01  1.12880E+00  3.11631E-01  1.90115E-01  6.74505E-01  2.29195E+00  1.02986E-01  1.00000E+00  9.22492E-03  4.38183E-05  7.20710E-03 -1.01334E-03 -1.20105E-03  5.68512E-03 -1.16444E-03 -8.57527E-04 -9.91945E-04  8.96952E-03   -19401.836486108685
          841  3.30409E+00  3.25581E+00 -6.15717E-01 -2.11513E-01  7.90692E-01  1.13762E+00  3.16952E-01  1.86550E-01  6.86115E-01  2.29732E+00  1.01554E-01  1.00000E+00  8.30841E-03 -3.89367E-04  5.90713E-03 -5.01448E-04 -1.40952E-03  6.15127E-03 -9.82653E-04 -6.28326E-04 -1.13030E-03  9.04826E-03   -19440.315287569312
          842  3.28434E+00  3.28519E+00 -6.07952E-01 -2.16637E-01  8.01202E-01  1.10426E+00  3.15245E-01  1.94664E-01  6.81686E-01  2.28270E+00  1.03216E-01  1.00000E+00  9.39382E-03 -7.01377E-04  5.67466E-03  6.33381E-05 -1.34011E-03  5.53495E-03 -1.22069E-03  2.71825E-04 -1.01050E-03  8.83756E-03   -19438.647797229449
          843  3.28888E+00  3.25784E+00 -6.09759E-01 -2.17669E-01  7.85212E-01  1.07901E+00  3.21124E-01  2.02575E-01  6.73231E-01  2.29282E+00  1.03533E-01  1.00000E+00  9.44702E-03 -5.64846E-05  5.61593E-03 -2.98291E-04 -2.04082E-03  6.82747E-03 -1.74861E-03 -1.06350E-04 -5.10454E-04  7.55500E-03   -19391.293011575217
          844  3.31368E+00  3.25975E+00 -6.20497E-01 -2.14749E-01  7.43281E-01  1.10029E+00  3.33083E-01  1.97106E-01  6.83479E-01  2.28483E+00  1.02345E-01  1.00000E+00  1.01393E-02  3.29059E-04  5.26671E-03 -6.33431E-04 -2.45460E-03  7.27927E-03 -2.20933E-03  1.15137E-04 -9.60518E-04  8.01581E-03   -19318.776677005997
          845  3.25241E+00  3.25690E+00 -5.99392E-01 -2.12613E-01  7.39839E-01  1.11711E+00  3.35976E-01  1.93984E-01  6.78832E-01  2.28355E+00  1.04448E-01  1.00000E+00  9.77815E-03 -1.74735E-04  5.55529E-03 -9.49427E-04 -2.31846E-03  7.66113E-03 -9.89233E-04  1.82886E-04 -4.03517E-04  6.95945E-03   -19346.423355759056
          846  3.28970E+00  3.22261E+00 -6.12537E-01 -2.07306E-01  7.14874E-01  1.10808E+00  3.40835E-01  1.89122E-01  6.95932E-01  2.29032E+00  1.04448E-01  1.00000E+00  1.02543E-02  1.83872E-04  6.36804E-03 -1.06576E-03 -2.54689E-03  6.89035E-03 -1.94548E-03  1.40306E-04 -3.81454E-04  7.36183E-03   -19337.583570699735
          847  3.28451E+00  3.24188E+00 -6.08962E-01 -2.09118E-01  7.09309E-01  1.13526E+00  3.44034E-01  1.82730E-01  6.95639E-01  2.29926E+00  1.03523E-01  1.00000E+00  1.05166E-02 -1.35861E-04  7.51086E-03 -3.32114E-04 -3.04967E-03  7.10961E-03 -1.78353E-03  1.20447E-04 -4.25489E-04  7.59428E-03   -19397.403763066843
          848  3.27639E+00  3.29949E+00 -6.09771E-01 -2.25434E-01  7.28314E-01  1.10168E+00  3.37600E-01  1.97620E-01  6.83863E-01  2.29063E+00  1.02072E-01  1.00000E+00  1.08072E-02  3.92771E-04  7.34704E-03 -3.09182E-04 -3.40295E-03  6.62582E-03 -2.53080E-03 -2.10799E-04 -5.86548E-04  7.93777E-03   -19462.472180860928
          849  3.25907E+00  3.30732E+00 -6.02601E-01 -2.24267E-01  7.70820E-01  1.17159E+00  3.25860E-01  1.82966E-01  6.87843E-01  2.28941E+00  1.01239E-01  1.00000E+00  1.09048E-02  4.21711E-04  6.96599E-03 -5.22490E-04 -3.25730E-03  7.24713E-03 -1.72800E-03  3.98693E-05 -1.28873E-03  7.26046E-03   -19523.072620832027
