TABLE NO.     2: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       THETA6       THETA7       THETA8       SIGMA(1,1)   SIGMA(2,1)   SIGMA(2,2)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   OMEGA(5,1)   OMEGA(5,2)   OMEGA(5,3)   OMEGA(5,4)   OMEGA(5,5)   OMEGA(6,1)   OMEGA(6,2)   OMEGA(6,3)   OMEGA(6,4)   OMEGA(6,5)   OMEGA(6,6)   OMEGA(7,1)   OMEGA(7,2)   OMEGA(7,3)   OMEGA(7,4)   OMEGA(7,5)   OMEGA(7,6)   OMEGA(7,7)   OMEGA(8,1)   OMEGA(8,2)   OMEGA(8,3)   OMEGA(8,4)   OMEGA(8,5)   OMEGA(8,6)   OMEGA(8,7)   OMEGA(8,8)   MCMCOBJ
         8907  3.93629E+00 -2.31433E+00  4.88875E-01 -2.71818E-01  2.28329E+00  1.18891E-01  3.62171E+00 -6.31242E-01  9.03139E-03  0.00000E+00  2.16884E-02  2.30417E-01 -4.97088E-02  1.78371E-01  3.91428E-02 -1.59475E-02  1.13443E-01  1.60591E-02  1.21558E-01 -2.10315E-02  2.53080E-01 -1.71441E-02  4.51259E-02 -5.43189E-03  1.44383E-02  1.56628E-01 -7.74535E-03  3.55067E-03  5.74264E-03  1.21088E-02 -4.42250E-02  1.89155E-01  6.96278E-02 -6.42439E-02  4.43915E-02 -9.61315E-02 -5.06678E-03  7.00062E-02  2.58605E-01  9.65605E-02  1.91762E-02  3.52606E-02  5.46496E-03 -4.97372E-02 -1.58783E-02  7.58228E-02  2.25889E-01   -6458.52945386220
         8908  3.96202E+00 -2.36594E+00  5.84367E-01 -1.71986E-01  2.28238E+00  3.66594E-01  3.79109E+00 -7.08556E-01  9.26642E-03  0.00000E+00  2.32988E-02  3.36298E-01 -4.88074E-02  2.67056E-01 -4.90032E-02 -7.23508E-04  1.06172E-01  1.10244E-01  8.63942E-02 -8.32727E-02  2.92844E-01 -4.15415E-02  1.17515E-01  2.91432E-02 -2.74767E-02  2.21341E-01 -4.17868E-03  4.44619E-02  4.08697E-02 -1.79144E-02 -4.44663E-02  2.37009E-01  4.92550E-02 -6.95370E-02  2.71942E-02 -1.02671E-01  2.81509E-03  4.38623E-02  2.26779E-01  1.18244E-01  3.49593E-02  1.61520E-02  1.23713E-02  7.78172E-03 -2.75268E-03  9.50386E-02  2.44965E-01   -6526.74229715712
         8909  3.97829E+00 -2.25891E+00  5.18742E-01 -1.71913E-01  2.19633E+00  2.96123E-01  3.76322E+00 -7.64120E-01  8.19433E-03  0.00000E+00  2.28541E-02  3.98744E-01 -5.36249E-02  1.69605E-01  3.71513E-03 -3.26007E-03  9.30580E-02  7.42900E-03  3.93193E-02 -3.02115E-02  2.32922E-01  4.60898E-02  2.90427E-02  1.58880E-03 -2.68653E-02  1.72559E-01 -1.16188E-02  6.83642E-04  1.10500E-02  1.05624E-02 -8.46682E-02  1.71780E-01  7.94359E-02 -5.50669E-02 -2.24239E-05 -5.73875E-02  5.72980E-02  2.86508E-02  2.32784E-01  6.51182E-02  5.70050E-02  3.82018E-02  9.45637E-03  2.59449E-02 -1.36692E-02  6.52740E-02  2.39402E-01   -6483.98934329243
         8910  3.77627E+00 -2.19588E+00  6.54511E-01 -1.06470E-01  2.22077E+00  2.40156E-01  3.66685E+00 -6.61607E-01  9.25488E-03  0.00000E+00  2.37604E-02  1.81344E-01 -7.35269E-02  2.94890E-01  2.13796E-02 -3.07618E-02  2.23782E-01 -9.69474E-04  9.25521E-02 -5.27551E-02  2.32545E-01  6.55804E-03  6.62883E-02  8.96235E-02 -4.10650E-02  2.43241E-01 -7.82655E-03  4.99261E-03  3.37368E-02 -4.49007E-03 -5.40956E-02  1.47279E-01  5.07825E-02 -1.72414E-01  9.50548E-03 -1.12202E-01 -9.41148E-03  6.23936E-03  3.43760E-01  7.14842E-02  6.41412E-02  1.52831E-02  2.30659E-02 -3.24835E-02  3.82994E-02  3.96507E-02  2.42157E-01   -6453.25645003979
         8911  3.79259E+00 -2.18011E+00  5.06562E-01 -1.88951E-01  2.22075E+00  3.44478E-01  3.63721E+00 -7.40214E-01  8.96384E-03  0.00000E+00  2.37739E-02  2.94590E-01 -1.85788E-02  2.20557E-01  6.70197E-02 -5.17480E-02  1.32768E-01  2.03979E-02  9.22508E-02 -5.78355E-02  3.61442E-01  2.63220E-02  2.43255E-03 -1.96123E-02  1.71501E-02  1.61828E-01 -2.49696E-02  7.97000E-04  2.25261E-02 -9.44022E-02 -3.54086E-02  2.05920E-01  4.55315E-02 -1.28385E-01  8.68559E-02 -1.95823E-01  5.11432E-03  9.92697E-02  3.47920E-01  1.47763E-01  2.02729E-02  6.62625E-02 -4.36252E-03 -1.13655E-02 -1.21061E-02  9.87547E-02  2.18583E-01   -6499.03015281491
         8912  3.84863E+00 -2.26262E+00  5.87889E-01 -1.49181E-01  2.29644E+00  1.70491E-01  3.70344E+00 -7.71319E-01  8.57778E-03  0.00000E+00  2.11222E-02  2.78360E-01 -3.41225E-02  2.63594E-01  3.21736E-02 -1.41133E-02  1.18173E-01  5.06471E-03  1.16884E-01 -4.24152E-02  2.87331E-01  6.31299E-02 -1.68308E-02  1.64629E-02  9.23449E-04  1.58538E-01 -7.42405E-02  1.64688E-02 -5.48674E-03 -1.61161E-02 -9.89907E-02  2.19281E-01  4.02819E-02 -1.15978E-01  2.77433E-02 -9.07132E-02 -1.68266E-03  2.32624E-02  2.63906E-01  9.89837E-02  1.11704E-01  3.31086E-02  8.26149E-02  2.86214E-02 -6.41564E-02  2.44499E-02  2.46425E-01   -6540.01632066399
         8913  4.00050E+00 -2.35839E+00  4.57330E-01 -2.83264E-01  2.28414E+00  1.81127E-01  3.77829E+00 -7.86021E-01  8.03301E-03  0.00000E+00  2.20071E-02  2.60239E-01 -6.35040E-02  1.95388E-01  2.98420E-02 -1.35221E-03  8.99787E-02 -1.82069E-02  5.03332E-02 -1.87352E-02  2.02120E-01  6.96892E-02  1.28834E-03 -2.66528E-02 -3.93192E-02  2.46467E-01  3.03297E-02 -2.83212E-02  6.78802E-02  2.99547E-02 -9.95014E-02  2.69766E-01  7.31320E-02 -6.27892E-02  1.10818E-02 -7.31785E-02  6.53104E-02 -2.22249E-02  2.01352E-01  9.65279E-02  2.44479E-02  1.99059E-02 -8.23031E-03 -1.94202E-02 -2.74799E-02  5.80999E-02  1.84588E-01   -6516.07319554542
         8914  3.97708E+00 -2.11149E+00  5.74942E-01 -9.31993E-02  2.40486E+00  2.07876E-01  3.75596E+00 -6.22576E-01  9.10350E-03  0.00000E+00  2.20315E-02  2.02366E-01 -1.15791E-02  1.85892E-01  1.23852E-02 -2.41537E-02  1.22955E-01 -1.02023E-03  1.31886E-02 -3.13596E-02  2.13776E-01  3.30375E-02  3.19837E-02  3.68336E-02 -5.87479E-02  1.82071E-01 -6.89942E-02 -3.87554E-02  3.06249E-02 -1.11952E-02 -3.98337E-02  1.96949E-01 -4.61825E-03 -4.20517E-03  5.59195E-02 -3.47889E-02  4.13813E-02  4.87795E-02  2.42360E-01  1.00724E-01  9.38168E-02  7.45278E-04  4.54154E-02 -6.69976E-03 -7.72603E-02  4.68528E-02  2.27228E-01   -6482.18419588131
         8915  3.95257E+00 -2.13918E+00  6.19836E-01 -1.99814E-01  2.29910E+00  2.31205E-01  3.67720E+00 -6.67478E-01  9.47015E-03  0.00000E+00  2.12882E-02  2.14393E-01 -3.73990E-02  2.26393E-01  3.85869E-02 -7.48645E-02  1.46576E-01 -1.75313E-02  2.16487E-02 -2.92395E-02  3.56804E-01  3.11367E-02  3.65440E-02 -1.11849E-02 -7.35810E-02  1.39214E-01 -3.90796E-02 -6.47588E-02  4.56154E-02  4.63640E-02 -3.20054E-02  2.15270E-01  4.64356E-02  1.97480E-02  1.25580E-02 -1.01732E-01  6.79507E-02  4.75056E-02  2.54250E-01  1.02301E-01  1.44144E-01 -3.02758E-02 -7.03034E-02  2.26684E-02 -7.82114E-02  1.18873E-01  3.18451E-01   -6470.83899689841
         8916  3.80187E+00 -2.15209E+00  5.55871E-01 -2.17047E-01  2.19487E+00  2.31941E-01  3.72972E+00 -6.80895E-01  9.24530E-03  0.00000E+00  2.11223E-02  1.99550E-01 -3.69980E-02  2.61569E-01  5.23839E-02 -7.54736E-04  1.00674E-01 -9.43623E-03  5.78962E-02 -3.28425E-02  2.03498E-01  2.07784E-02  4.59540E-02  1.14395E-02 -1.83193E-02  1.21368E-01 -3.26148E-02 -6.30916E-02  3.61738E-02  2.89484E-02 -8.24827E-02  2.93844E-01  3.68059E-02  1.22226E-02  5.16863E-02 -1.08867E-01  5.01325E-02  6.86880E-03  3.17501E-01  9.67471E-02  1.08491E-01  2.30821E-02  2.62086E-02  2.41867E-02 -8.69164E-02  5.20966E-02  2.16821E-01   -6494.09199896139
         8917  3.80973E+00 -2.14762E+00  5.39585E-01 -2.31980E-01  2.25419E+00  1.32518E-01  3.82840E+00 -6.77791E-01  9.22678E-03  0.00000E+00  2.27658E-02  2.81737E-01 -1.11799E-01  2.32827E-01  7.41112E-02 -6.52746E-02  1.29037E-01 -3.09062E-02  9.56301E-02 -2.94159E-02  2.90573E-01  6.13159E-02 -5.74769E-03 -6.54088E-04 -8.85349E-02  2.51609E-01 -5.84983E-04 -3.19817E-02  5.62085E-02  3.71133E-02 -1.54914E-01  2.77959E-01  7.67430E-02 -3.85185E-02  4.76369E-02 -1.31437E-01  1.16284E-01 -5.08939E-02  3.33543E-01  4.61638E-02  8.26747E-02  2.50396E-03  8.66355E-02 -5.76688E-02 -1.44998E-02  4.56088E-02  2.18261E-01   -6460.86401067062
         8918  3.87549E+00 -2.23565E+00  6.17195E-01 -2.19936E-01  2.22308E+00  2.44969E-01  3.65053E+00 -7.01609E-01  8.66700E-03  0.00000E+00  2.26066E-02  2.24823E-01 -1.11558E-01  3.02362E-01  4.11516E-02  1.18612E-02  1.35321E-01 -4.98746E-04  1.72530E-02 -1.18701E-02  2.39337E-01  5.31280E-02 -6.94328E-04  3.63696E-02 -5.24193E-02  2.08723E-01 -2.81469E-02 -8.17742E-03  2.27990E-02  3.90711E-03 -1.17051E-01  2.87653E-01  3.94313E-02  6.03018E-03  3.77870E-02 -1.14445E-01  6.65051E-02 -2.78920E-02  2.46858E-01  5.04875E-02  1.10660E-01  2.11700E-02 -3.43951E-02  1.40051E-02 -8.85298E-02  1.22204E-01  2.71483E-01   -6471.50392391351
         8919  3.90196E+00 -2.30984E+00  6.04226E-01 -1.41469E-01  2.17140E+00  1.51307E-01  3.72909E+00 -6.63952E-01  1.00484E-02  0.00000E+00  2.09698E-02  2.07430E-01 -9.86941E-03  2.13906E-01  7.84451E-02 -2.49287E-02  1.58590E-01  3.81881E-02  7.46224E-02 -1.66066E-03  2.04114E-01  9.63477E-03 -3.84646E-03 -1.21118E-02 -6.11128E-02  1.76287E-01  4.14551E-02  4.76642E-02  2.08431E-02  6.36198E-02 -5.11006E-02  2.69019E-01  1.59206E-02 -3.53725E-02  1.68935E-02 -7.45498E-02  3.64623E-02 -1.99332E-02  2.40894E-01  8.60038E-02  4.76659E-02  7.19886E-02  4.90903E-02 -9.53799E-03 -4.23386E-02  9.75047E-02  3.02580E-01   -6485.14226227108
         8920  3.85554E+00 -2.28511E+00  5.17024E-01 -1.30163E-01  2.21352E+00  1.59835E-01  3.72238E+00 -5.75981E-01  9.04747E-03  0.00000E+00  2.15112E-02  2.09733E-01 -4.51606E-02  2.43894E-01  1.79935E-02 -1.20285E-02  1.72440E-01  1.50112E-02  1.13272E-01  1.57205E-02  3.01816E-01 -1.71368E-02  1.06079E-01  4.86681E-02 -1.13880E-02  2.49423E-01  1.05215E-02 -1.33355E-01 -1.31128E-02 -6.83509E-02 -1.00281E-01  2.91240E-01  5.39186E-02 -8.18961E-02  9.03816E-02 -6.01831E-02  1.87230E-02  1.82079E-02  2.50405E-01  7.69962E-02  7.71220E-02  7.55138E-02  1.03933E-01 -1.54233E-03 -1.07992E-01  7.58331E-02  2.62254E-01   -6491.39809542101
         8921  3.80878E+00 -2.26525E+00  6.08922E-01 -1.75472E-01  2.24773E+00  1.95399E-01  3.72330E+00 -6.40596E-01  9.52386E-03  0.00000E+00  2.30307E-02  2.50702E-01  2.10131E-03  2.41555E-01  5.19640E-02 -4.66474E-02  1.42573E-01  7.66244E-02  1.96609E-01 -2.42871E-02  5.47480E-01  3.49071E-02  4.56402E-02 -2.48928E-02 -1.66460E-02  2.21946E-01  2.60087E-02 -4.70261E-02  2.32323E-02  2.59598E-02 -7.52589E-02  2.93556E-01 -5.02143E-03 -1.52021E-01  5.36243E-02 -1.80110E-01 -3.03958E-02  2.86482E-02  3.43176E-01  1.41575E-01  1.39555E-01  4.74457E-02  2.01712E-01 -2.55880E-02 -2.78931E-02 -2.71481E-02  3.17569E-01   -6473.35141056711
         8922  3.93852E+00 -2.25471E+00  6.06542E-01 -6.40844E-02  2.19877E+00  2.40139E-01  3.71871E+00 -5.65947E-01  8.55713E-03  0.00000E+00  2.48977E-02  2.30891E-01 -7.82062E-02  2.50753E-01  3.68904E-02 -1.10817E-02  1.44521E-01 -2.73584E-02  1.49045E-01  3.84737E-02  3.69347E-01  2.61122E-02  3.23625E-02 -3.83335E-02 -6.76719E-02  1.74189E-01  1.96823E-02  1.01976E-02  3.19897E-03  4.92383E-02 -3.77091E-02  3.39255E-01  5.41837E-02 -1.07301E-01  4.49994E-02 -6.05433E-02 -1.29167E-02  4.59822E-02  2.46243E-01  5.65607E-02  8.22982E-02  8.66830E-02  1.20853E-01 -2.87845E-02  3.54010E-02  7.21793E-02  2.59574E-01   -6484.58785656079
         8923  3.95387E+00 -2.27799E+00  5.55019E-01 -3.36103E-01  2.29924E+00  2.77467E-01  3.70097E+00 -6.57924E-01  9.30752E-03  0.00000E+00  2.16470E-02  2.49864E-01 -4.97703E-02  2.13589E-01  1.86498E-02  1.33077E-02  1.03746E-01 -4.11377E-03  6.27405E-02  4.64289E-02  2.45127E-01  2.95810E-02 -5.41826E-03  2.75051E-03 -2.69021E-03  1.41261E-01 -8.28511E-03 -2.66546E-02 -1.73150E-03  1.50548E-03 -8.10180E-02  3.11180E-01  6.75532E-02 -9.60126E-02  1.30860E-03 -4.78083E-02  2.61759E-02  5.58372E-02  2.12449E-01  1.06229E-01  5.33629E-02  2.78184E-02  2.62485E-02  5.30863E-03  1.40198E-02  5.16085E-02  2.11122E-01   -6476.41912937716
         8924  3.75191E+00 -2.20916E+00  5.97294E-01 -1.37941E-01  2.26409E+00  2.04489E-01  3.67987E+00 -7.73411E-01  1.10503E-02  0.00000E+00  2.26376E-02  3.50573E-01 -3.65604E-02  1.75335E-01  4.18292E-02 -1.19437E-02  9.47387E-02  3.46560E-02  2.51526E-02  7.25856E-02  2.94425E-01  1.47775E-01  4.45498E-02 -3.89741E-02 -8.90626E-02  3.15367E-01 -1.28519E-03 -4.99110E-02  7.88908E-03  8.22120E-03 -1.12916E-01  3.10372E-01  3.72148E-02 -1.30627E-02 -1.92853E-02 -5.62882E-02  1.07465E-01 -3.38804E-02  2.32142E-01  1.05740E-01  7.36280E-02  1.58713E-02  6.29867E-02  9.61405E-02 -5.97063E-02  8.36078E-02  2.00524E-01   -6403.31727213414
         8925  3.89085E+00 -2.11866E+00  5.64372E-01  1.88654E-02  2.26984E+00  9.97279E-02  3.51931E+00 -7.28413E-01  9.95351E-03  0.00000E+00  2.13293E-02  3.12565E-01 -7.48353E-02  2.31207E-01  5.53194E-02  1.94678E-02  9.93629E-02 -4.53071E-02 -2.82656E-02 -2.99821E-02  2.74374E-01  3.99273E-02  4.20099E-02 -4.77036E-03 -9.64196E-02  1.74248E-01 -2.10728E-02 -5.14045E-02 -4.01517E-03  1.95958E-02 -6.59724E-02  2.52895E-01  2.93512E-02 -2.49791E-02 -1.54615E-02 -6.33401E-02  4.31861E-02 -1.39683E-02  2.33288E-01  1.32924E-01  2.44037E-02  4.57646E-02  3.25343E-02 -1.60696E-02 -5.85301E-02  2.83124E-02  2.42005E-01   -6414.07796097339
         8926  3.76895E+00 -2.19305E+00  5.76879E-01 -8.83072E-02  2.20142E+00  1.73035E-01  3.67396E+00 -6.48796E-01  1.02792E-02  0.00000E+00  2.48786E-02  3.36961E-01  2.05302E-02  2.05097E-01  8.83166E-02  3.00829E-02  1.35340E-01  1.07423E-01  1.06125E-01  8.69536E-02  4.62291E-01  5.33881E-02 -1.84546E-02 -1.03715E-02 -1.30394E-01  1.94138E-01 -6.90563E-02 -5.94597E-02 -4.45592E-02 -8.05027E-02 -5.11265E-02  1.98404E-01 -4.36117E-03 -3.12671E-03  1.46717E-02 -3.65031E-02 -1.23353E-02  1.63304E-02  1.90089E-01  1.27088E-01  1.35865E-01  9.09473E-02  1.70394E-01 -3.61546E-02 -1.07319E-01  5.90820E-02  2.51052E-01   -6409.92060958370
         8927  4.08008E+00 -2.17565E+00  6.45063E-01 -6.59096E-02  2.26740E+00  1.54803E-01  3.54459E+00 -6.81759E-01  9.47410E-03  0.00000E+00  2.26638E-02  3.27674E-01  2.41990E-03  1.75857E-01  4.34946E-02  6.07154E-02  1.57759E-01  1.15930E-01  5.97089E-02  2.20448E-02  3.29988E-01  2.39164E-02  1.06102E-02 -4.04598E-03 -5.65241E-02  1.17860E-01 -3.39061E-02 -3.32006E-02  2.67875E-02 -7.42758E-02 -2.89049E-02  2.37398E-01 -8.12466E-02 -4.76741E-02  4.50835E-02 -1.29695E-01  3.73947E-02  6.48621E-02  3.03853E-01  5.28021E-02  7.00995E-02  6.67289E-02  4.50575E-02  1.82318E-03 -2.00800E-02  8.50200E-02  1.81605E-01   -6449.24023791656
         8928  4.05247E+00 -2.21134E+00  5.16147E-01 -1.60742E-01  2.24649E+00  1.85432E-01  3.62727E+00 -7.27749E-01  9.60232E-03  0.00000E+00  2.29409E-02  2.96266E-01 -4.46390E-02  2.01062E-01  1.00490E-01  1.29104E-02  1.89123E-01  1.38692E-02  2.76416E-03 -1.68878E-02  2.34918E-01  2.66677E-02  7.64042E-04  2.35084E-03 -5.98999E-02  1.66614E-01 -4.23609E-02 -2.87145E-03 -3.07367E-03 -3.28808E-03 -7.47963E-02  1.79056E-01  8.19428E-02 -2.49908E-02  6.79911E-02 -4.58566E-02  2.04816E-02  6.18484E-03  2.30808E-01  1.35475E-01  6.32861E-02  7.83158E-02  3.89441E-02 -1.73115E-02 -2.80804E-02  9.87279E-02  2.14490E-01   -6461.49342618766
         8929  3.95013E+00 -2.11341E+00  5.71845E-01 -1.34124E-01  2.35689E+00  2.13230E-01  3.60159E+00 -7.03006E-01  9.76942E-03  0.00000E+00  2.24455E-02  2.80416E-01  1.43620E-02  2.02934E-01  7.04240E-02  3.50835E-02  1.36501E-01  3.27814E-02  6.36111E-02 -2.59831E-02  2.77623E-01  7.70339E-02  5.63580E-02  3.94544E-02 -6.38509E-02  2.91846E-01 -6.77279E-02 -4.33140E-02 -1.70857E-02  3.70947E-02 -1.16949E-01  2.33945E-01  6.31613E-02 -2.42186E-02  2.06012E-02 -2.23522E-02 -2.44067E-02 -1.78669E-02  2.47368E-01  1.18922E-01  1.10969E-01  4.37928E-02  9.41509E-02 -3.02082E-02 -4.49872E-02  1.08859E-01  2.47889E-01   -6453.43478336945
         8930  3.94609E+00 -2.18208E+00  5.67563E-01 -1.84298E-01  2.20941E+00  2.04545E-01  3.76416E+00 -6.51393E-01  9.05399E-03  0.00000E+00  2.29705E-02  2.80722E-01  1.56359E-03  1.50491E-01  3.91871E-02 -1.15260E-03  1.40543E-01  2.53372E-02  5.35715E-02 -1.56394E-02  3.07732E-01  4.17774E-02  2.91097E-02  2.55856E-02 -2.40301E-02  2.04631E-01 -5.29642E-02 -2.48647E-02 -6.61223E-03 -3.81803E-03 -5.96841E-02  1.97073E-01 -2.97918E-02 -5.88490E-02  2.19023E-04 -1.38828E-01 -7.35816E-03  3.24392E-02  2.66751E-01  7.64522E-02  7.01704E-02  1.54035E-02  1.81992E-02  2.93333E-03 -2.60823E-02  3.12385E-02  1.59477E-01   -6468.35113184556
         8931  3.86799E+00 -2.14952E+00  5.88667E-01 -2.08497E-01  2.37945E+00  2.07705E-01  3.77540E+00 -6.45074E-01  9.40337E-03  0.00000E+00  2.25089E-02  2.37045E-01 -5.56814E-02  1.67520E-01 -1.11610E-02  1.47220E-02  1.56134E-01  2.39465E-02  3.46273E-02 -6.09621E-02  2.60522E-01  2.28710E-03  1.53226E-02 -5.03961E-02  3.30720E-03  2.67450E-01 -5.69315E-02 -1.71681E-03  7.80206E-03  4.24208E-02 -4.07187E-02  1.86058E-01  1.06948E-02 -2.22810E-03  1.39505E-02 -7.86515E-02  3.22048E-02 -9.17599E-04  2.17941E-01  5.03311E-02  4.02910E-02  4.30417E-02 -1.47038E-02 -8.05273E-02 -3.94757E-02  5.22569E-02  2.12486E-01   -6509.14603193502
         8932  3.93240E+00 -2.18831E+00  5.84975E-01 -8.37256E-02  2.17652E+00  2.31462E-01  3.65988E+00 -6.43561E-01  1.05663E-02  0.00000E+00  2.24100E-02  2.87929E-01 -5.36097E-02  2.16808E-01  3.02648E-02  1.37808E-02  1.83139E-01  8.30071E-02  6.24574E-02 -6.25660E-03  3.15657E-01 -4.14394E-02 -9.01505E-03 -5.61690E-02 -9.31821E-02  2.14591E-01 -3.92092E-02  3.97486E-03  7.66098E-03  5.49023E-03 -7.66300E-02  2.42187E-01  1.35675E-02 -7.89209E-02 -4.38718E-03 -1.36370E-01  6.74085E-02 -1.44006E-02  2.49113E-01  9.11840E-02  1.09135E-01  4.38424E-02  4.78961E-02 -3.03497E-02 -5.38528E-02  2.71245E-02  2.24381E-01   -6474.52988284692
         8933  3.81387E+00 -2.13443E+00  5.92140E-01 -1.46204E-01  2.17490E+00  2.39299E-01  3.65337E+00 -6.46151E-01  8.71537E-03  0.00000E+00  2.17762E-02  2.29038E-01 -3.77235E-02  1.57816E-01 -8.53319E-03  1.20747E-02  1.35280E-01  4.00560E-02  7.28714E-02 -1.91066E-02  3.07065E-01  1.63113E-02 -2.03859E-03 -1.45939E-02 -6.26622E-02  2.04807E-01 -5.33728E-02 -1.48298E-02 -1.30599E-02 -3.58917E-02 -5.13806E-02  2.68975E-01 -3.06839E-02  2.39513E-02  6.72846E-02 -1.20991E-01  2.62354E-02  4.60237E-02  2.56479E-01  9.44684E-02  7.63757E-02  4.80742E-02  7.46179E-02 -1.30966E-02 -7.62816E-02  5.85279E-02  2.25631E-01   -6482.32845160722
         8934  3.86976E+00 -2.13103E+00  6.01061E-01 -9.48950E-02  2.29111E+00  3.07785E-01  3.67814E+00 -6.93827E-01  1.01719E-02  0.00000E+00  2.27305E-02  2.20133E-01 -3.67506E-02  1.50722E-01 -2.81126E-03  1.47903E-02  1.42285E-01  2.48240E-02  7.62280E-02  9.50388E-03  2.55170E-01  5.21696E-02 -1.50564E-02 -5.94966E-02 -6.36592E-02  1.88561E-01 -7.04382E-03  2.75536E-02  3.07331E-02  9.69916E-02 -1.00915E-01  2.56125E-01 -8.45024E-03 -6.76456E-02  2.69025E-02 -8.91258E-02  1.35060E-02 -2.60412E-02  1.80457E-01  6.57699E-02  5.03046E-02  4.04496E-02  4.42807E-02 -6.11041E-03 -8.15460E-03 -2.18599E-02  1.67207E-01   -6412.81037148883
         8935  3.89226E+00 -2.22341E+00  5.67965E-01 -1.14806E-01  2.31033E+00  1.29548E-01  3.69232E+00 -6.55473E-01  9.55936E-03  0.00000E+00  2.18812E-02  2.38122E-01 -6.66635E-02  1.56631E-01  6.91008E-02 -2.04596E-02  1.76612E-01 -2.25061E-03  5.37581E-02 -1.13400E-02  2.88085E-01  4.21897E-02 -3.70699E-03 -6.24978E-03 -6.31561E-02  1.54437E-01  4.88066E-03 -1.60962E-02  4.54610E-02  4.36900E-02 -6.43425E-02  2.83619E-01  7.69897E-02 -7.77014E-02  4.17455E-02 -1.60997E-01  6.26459E-02 -3.35587E-02  2.80462E-01  5.81901E-02  2.09686E-02  4.19718E-02 -7.74576E-03 -3.67391E-03 -2.81364E-02  2.66761E-02  1.17251E-01   -6499.53798457511
         8936  3.83353E+00 -2.22426E+00  5.48189E-01 -2.68505E-01  2.35641E+00  2.10101E-01  3.75519E+00 -7.46443E-01  9.11483E-03  0.00000E+00  2.01748E-02  2.82781E-01 -2.62129E-02  2.27877E-01  3.94148E-02 -1.11942E-02  1.80685E-01  6.18769E-02  1.19675E-01 -1.12427E-02  2.92036E-01  1.55116E-02  4.73236E-02 -1.64034E-02  2.25618E-03  1.55599E-01 -3.39648E-02  2.88150E-02 -5.30745E-03  3.59631E-02 -5.06797E-02  3.51470E-01  1.32840E-02 -1.11773E-01  6.32435E-02 -1.41061E-01 -2.26890E-02 -8.18491E-02  2.81371E-01  1.10110E-01  6.19987E-02  4.06847E-02  1.33340E-01 -5.53504E-03 -1.10775E-01  2.15905E-02  2.88719E-01   -6484.28984034786
         8937  3.77989E+00 -2.32910E+00  4.60354E-01 -3.07894E-01  2.22331E+00  2.75547E-01  3.76364E+00 -8.63624E-01  9.51176E-03  0.00000E+00  2.35087E-02  2.60056E-01 -1.01442E-01  2.32850E-01  5.43348E-02 -3.73037E-02  1.47193E-01 -4.66793E-03  6.28487E-02  2.68054E-03  3.30583E-01 -4.99749E-02  1.34946E-01 -1.67335E-02 -3.52139E-03  2.64105E-01 -1.82267E-02  3.39413E-03  1.41569E-02  1.66658E-02 -6.46003E-02  2.65149E-01  5.84531E-02 -5.55975E-02  7.12748E-02 -2.26461E-02 -2.02219E-02 -2.05727E-02  2.18961E-01  4.82946E-02  5.95785E-02  4.89635E-02  1.13979E-01  1.50938E-02 -1.27736E-01  1.01596E-01  2.78762E-01   -6446.59262992059
         8938  3.90645E+00 -2.17855E+00  6.34390E-01 -2.85626E-03  2.25274E+00  4.09091E-01  3.81547E+00 -6.29700E-01  8.60741E-03  0.00000E+00  2.34363E-02  2.48129E-01 -3.84674E-02  2.28768E-01  5.07375E-02 -6.15674E-03  1.39025E-01 -1.10579E-02  7.09288E-02 -1.35465E-02  2.74962E-01  5.77941E-02 -7.98836E-03 -6.55372E-03 -7.24937E-02  2.07330E-01 -6.08152E-02  1.27318E-01  3.58115E-02  5.62483E-02 -7.37741E-02  2.95175E-01  1.98864E-02 -1.05334E-01  1.59645E-02 -6.53271E-02  1.09110E-02 -7.46522E-02  2.91370E-01  6.26453E-02  1.66618E-02  3.28499E-02  5.37484E-02 -1.11269E-02 -3.00882E-02  1.02990E-01  1.92170E-01   -6474.06751346054
         8939  3.99347E+00 -2.35522E+00  6.07448E-01 -2.00285E-01  2.39556E+00  2.11537E-01  3.75138E+00 -7.00307E-01  9.73635E-03  0.00000E+00  2.23872E-02  2.83120E-01 -2.71933E-03  2.38371E-01  6.01144E-02 -5.33430E-02  1.14055E-01  2.23794E-02  8.47298E-02 -3.62762E-02  3.31052E-01  5.11059E-02  3.56365E-02 -9.50264E-03 -3.90333E-02  2.66366E-01 -7.28824E-02  4.89761E-02  4.69739E-03  1.80077E-02 -7.55868E-02  2.31869E-01  7.62195E-02 -4.78291E-02  7.06770E-02 -8.00213E-02 -1.66690E-02  2.67269E-02  2.57116E-01  1.60291E-01  5.72517E-02  4.26937E-02  4.84435E-02 -3.16435E-02 -5.49295E-02  1.11824E-01  2.53216E-01   -6445.07861409066
